Classes,minLeafSize,1,5,10,15,20,25,30,35,40,45
SplitFastaFiles/test593-59A+B_Pair.fasta,10,0.9555214723926381,0.9647239263803681,0.9708588957055214,0.9708588957055214,0.9708588957055214,0.9693251533742331,0.9708588957055214,0.9693251533742331,0.9693251533742331,0.9693251533742331
SplitFastaFiles/test593-59A+B_Pair.fasta,20,0.9493865030674846,0.9616564417177914,0.9693251533742331,0.9677914110429447,0.9693251533742331,0.9693251533742331,0.9677914110429447,0.9677914110429447,0.9647239263803681,0.9647239263803681
SplitFastaFiles/test593-59A+B_Pair.fasta,30,0.9478527607361963,0.9616564417177914,0.9631901840490797,0.9693251533742331,0.9647239263803681,0.9647239263803681,0.9631901840490797,0.9631901840490797,0.9616564417177914,0.9616564417177914
SplitFastaFiles/test587-386A+C_Pair.fasta,10,0.934224049331963,0.9691675231243576,0.9712230215827338,0.9732785200411099,0.9732785200411099,0.9732785200411099,0.9743062692702981,0.9773895169578622,0.9743062692702981,0.9743062692702981
SplitFastaFiles/test587-386A+C_Pair.fasta,20,0.9424460431654677,0.9681397738951696,0.9701952723535457,0.9691675231243576,0.9691675231243576,0.9712230215827338,0.9712230215827338,0.9712230215827338,0.9712230215827338,0.9743062692702981
SplitFastaFiles/test587-386A+C_Pair.fasta,30,0.9547790339157246,0.9701952723535457,0.9671120246659815,0.9640287769784173,0.9671120246659815,0.9691675231243576,0.9701952723535457,0.9691675231243576,0.9722507708119219,0.9722507708119219
SplitFastaFiles/test563-153A+D_Pair.fasta,10,0.9608938547486033,0.9818435754189944,0.979050279329609,0.9776536312849162,0.9804469273743017,0.979050279329609,0.9818435754189944,0.9874301675977654,0.9860335195530726,0.9846368715083799
SplitFastaFiles/test563-153A+D_Pair.fasta,20,0.9357541899441341,0.9706703910614525,0.9650837988826816,0.973463687150838,0.9762569832402235,0.9748603351955307,0.9748603351955307,0.979050279329609,0.9776536312849162,0.9776536312849162
SplitFastaFiles/test563-153A+D_Pair.fasta,30,0.9483240223463687,0.9762569832402235,0.9706703910614525,0.9720670391061452,0.979050279329609,0.9762569832402235,0.9776536312849162,0.979050279329609,0.979050279329609,0.9776536312849162
SplitFastaFiles/test66-383B+C_Pair.fasta,10,0.9420935412026726,0.9844097995545658,0.9844097995545658,0.9933184855233853,0.9955456570155902,0.9955456570155902,0.9955456570155902,0.9955456570155902,0.9910913140311804,0.9910913140311804
SplitFastaFiles/test66-383B+C_Pair.fasta,20,0.9576837416481069,0.9710467706013363,0.9844097995545658,0.9888641425389755,0.9910913140311804,0.9955456570155902,0.9955456570155902,0.9933184855233853,0.9977728285077951,0.9933184855233853
SplitFastaFiles/test66-383B+C_Pair.fasta,30,0.9420935412026726,0.9710467706013363,0.9821826280623608,0.9866369710467706,0.9866369710467706,0.9844097995545658,0.9866369710467706,0.9844097995545658,0.9844097995545658,0.9821826280623608
SplitFastaFiles/test71-174B+D_Pair.fasta,10,0.9102040816326531,0.9551020408163265,0.9755102040816327,0.9755102040816327,0.9877551020408163,0.9877551020408163,0.9918367346938776,0.9918367346938776,0.9918367346938776,0.9877551020408163
SplitFastaFiles/test71-174B+D_Pair.fasta,20,0.9102040816326531,0.9714285714285714,0.9714285714285714,0.9795918367346939,0.9795918367346939,0.9877551020408163,0.9877551020408163,0.9877551020408163,0.9836734693877551,0.9795918367346939
SplitFastaFiles/test71-174B+D_Pair.fasta,30,0.8816326530612245,0.963265306122449,0.9469387755102041,0.9591836734693877,0.9673469387755103,0.9755102040816327,0.9795918367346939,0.9755102040816327,0.9755102040816327,0.9755102040816327
SplitFastaFiles/test160-412D+C_Pair.fasta,10,0.9790209790209791,0.9965034965034965,0.9965034965034965,0.9982517482517482,0.9965034965034965,0.9982517482517482,0.9982517482517482,0.9982517482517482,0.9982517482517482,0.9982517482517482
SplitFastaFiles/test160-412D+C_Pair.fasta,20,0.9562937062937062,0.986013986013986,0.9895104895104895,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965
SplitFastaFiles/test160-412D+C_Pair.fasta,30,0.9475524475524476,0.9842657342657343,0.993006993006993,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965,0.9965034965034965
