,CV Folds,Comparison,Scaler,Scoring Metric,Trees:11leaf10,Trees:11leaf13,Trees:11leaf16,Trees:11leaf19,Trees:11leaf22,Trees:11leaf25,Trees:11leaf28,Trees:13leaf10,Trees:13leaf13,Trees:13leaf16,Trees:13leaf19,Trees:13leaf22,Trees:13leaf25,Trees:13leaf28,Trees:1leaf10,Trees:1leaf13,Trees:1leaf16,Trees:1leaf19,Trees:1leaf22,Trees:1leaf25,Trees:1leaf28,Trees:3leaf10,Trees:3leaf13,Trees:3leaf16,Trees:3leaf19,Trees:3leaf22,Trees:3leaf25,Trees:3leaf28,Trees:5leaf10,Trees:5leaf13,Trees:5leaf16,Trees:5leaf19,Trees:5leaf22,Trees:5leaf25,Trees:5leaf28,Trees:7leaf10,Trees:7leaf13,Trees:7leaf16,Trees:7leaf19,Trees:7leaf22,Trees:7leaf25,Trees:7leaf28,Trees:9leaf10,Trees:9leaf13,Trees:9leaf16,Trees:9leaf19,Trees:9leaf22,Trees:9leaf25,Trees:9leaf28
10,5,CSVs/AvNotA.csv,MinMaxScaler,MCC,0.835834637,0.834772174,0.815862235,0.808558844,0.829148403,0.83244075,0.819531141,0.844918365,0.839056823,0.819664782,0.801637611,0.833456015,0.829690073,0.810699016,0.767852551,0.749520208,0.73408954,0.705464807,0.732696313,0.758417024,0.692553508,0.829590401,0.807565796,0.786428965,0.773075738,0.789746279,0.809351518,0.786111127,0.817629957,0.815817003,0.795403617,0.789298549,0.801895732,0.815163502,0.797509272,0.829924913,0.824660795,0.79840456,0.797123768,0.810747791,0.807577318,0.791009274,0.847551288,0.831141955,0.811888913,0.805823926,0.821220754,0.828918897,0.822016225
11,5,CSVs/AvNotA.csv,StandardScaler,MCC,0.83546503,0.834347687,0.815862235,0.808558844,0.829148403,0.83244075,0.819531141,0.844918365,0.839056823,0.819664782,0.801283636,0.833456015,0.829690073,0.810699016,0.767852551,0.749520208,0.73408954,0.705464807,0.732696313,0.758417024,0.692553508,0.829590401,0.807565796,0.786428965,0.773075738,0.789746279,0.809351518,0.786111127,0.817354157,0.815817003,0.795050196,0.789298549,0.801895732,0.815163502,0.797509272,0.828847167,0.824660795,0.79840456,0.797123768,0.810747791,0.807577318,0.791009274,0.847551288,0.830712819,0.811888913,0.805823926,0.821220754,0.828918897,0.822016225
12,5,CSVs/AvNotA.csv,MaxAbsScaler,MCC,0.835834637,0.834347687,0.815862235,0.808558844,0.829148403,0.83244075,0.819531141,0.844918365,0.839056823,0.819664782,0.801283636,0.833456015,0.829690073,0.810699016,0.767852551,0.749520208,0.73408954,0.705464807,0.732696313,0.758417024,0.692553508,0.829590401,0.807565796,0.786428965,0.773075738,0.789746279,0.809351518,0.786111127,0.81728121,0.815817003,0.795403617,0.789298549,0.801895732,0.815163502,0.797509272,0.829205862,0.824660795,0.79840456,0.797123768,0.810747791,0.807577318,0.791009274,0.847551288,0.830712819,0.811888913,0.805823926,0.821220754,0.828918897,0.822016225
13,5,CSVs/AvNotA.csv,RobustScaler,MCC,0.83546503,0.834772174,0.815862235,0.808558844,0.829148403,0.83244075,0.819531141,0.844918365,0.839056823,0.819664782,0.801283636,0.833456015,0.829690073,0.810699016,0.767852551,0.749520208,0.73408954,0.705464807,0.732696313,0.758417024,0.692553508,0.829590401,0.807565796,0.786428965,0.773075738,0.789746279,0.809351518,0.786111127,0.817354157,0.815817003,0.795050196,0.789298549,0.801895732,0.815163502,0.797509272,0.828847167,0.824660795,0.79840456,0.797123768,0.810747791,0.807577318,0.791009274,0.847551288,0.831141955,0.811888913,0.805823926,0.821220754,0.828918897,0.822016225
14,5,CSVs/AvNotA.csv,None,MCC,0.835834637,0.834347687,0.815862235,0.808558844,0.829148403,0.83244075,0.819531141,0.844918365,0.839056823,0.819664782,0.801283636,0.833456015,0.829690073,0.810699016,0.767852551,0.749520208,0.73408954,0.705464807,0.732696313,0.758417024,0.692553508,0.829590401,0.807565796,0.786428965,0.773075738,0.789746279,0.809351518,0.786111127,0.818051177,0.815817003,0.795050196,0.789298549,0.801895732,0.815163502,0.797509272,0.829924913,0.824660795,0.79840456,0.797123768,0.810747791,0.807577318,0.791009274,0.847551288,0.830712819,0.811888913,0.805823926,0.821220754,0.828918897,0.822016225
15,5,CSVs/AvB.csv,MinMaxScaler,f1,0.979433216,0.977755719,0.979500454,0.978454988,0.976966489,0.975359691,0.975734806,0.97940617,0.979493568,0.979116145,0.97867605,0.977818001,0.976617895,0.977013312,0.970950223,0.958176813,0.968666103,0.967551041,0.968757164,0.966856699,0.963038435,0.977408975,0.975714861,0.973578075,0.975411236,0.976004088,0.974043575,0.974405329,0.980242696,0.976575655,0.977560539,0.977168471,0.977958651,0.977220802,0.976982013,0.980487793,0.978346704,0.977998891,0.97762595,0.975430238,0.975946108,0.976573177,0.980494992,0.977525977,0.979058285,0.97820242,0.976291593,0.976164027,0.97804321
16,5,CSVs/AvB.csv,StandardScaler,f1,0.979433216,0.977755719,0.979500454,0.978454988,0.976966489,0.975359691,0.975734806,0.97940617,0.979493568,0.979116145,0.97867605,0.977818001,0.976617895,0.977013312,0.970950223,0.958176813,0.968666103,0.967551041,0.968757164,0.966856699,0.963038435,0.977408975,0.975714861,0.973578075,0.975411236,0.976004088,0.974043575,0.974405329,0.980242696,0.976575655,0.977560539,0.977168471,0.977958651,0.977220802,0.976982013,0.980487793,0.978346704,0.977998891,0.97762595,0.975430238,0.975946108,0.976573177,0.980494992,0.977525977,0.979058285,0.97820242,0.976291593,0.976164027,0.97804321
17,5,CSVs/AvB.csv,MaxAbsScaler,f1,0.979433216,0.977755719,0.979500454,0.978454988,0.976966489,0.975359691,0.975734806,0.97940617,0.979493568,0.979116145,0.97867605,0.977818001,0.976617895,0.977013312,0.970950223,0.958176813,0.968666103,0.967551041,0.968757164,0.966856699,0.963038435,0.977408975,0.975714861,0.973578075,0.975411236,0.976004088,0.974043575,0.974405329,0.980242696,0.976575655,0.977560539,0.977168471,0.977958651,0.977220802,0.976982013,0.980487793,0.978346704,0.977998891,0.97762595,0.975430238,0.975946108,0.976573177,0.980494992,0.977525977,0.979058285,0.97820242,0.976291593,0.976164027,0.97804321
18,5,CSVs/AvB.csv,RobustScaler,f1,0.979433216,0.977755719,0.979500454,0.978454988,0.976966489,0.975359691,0.975734806,0.97940617,0.979493568,0.979116145,0.97867605,0.977818001,0.976617895,0.977013312,0.970950223,0.958176813,0.968666103,0.967551041,0.968757164,0.966856699,0.963038435,0.977408975,0.975714861,0.973578075,0.975411236,0.976004088,0.974043575,0.974405329,0.980242696,0.976575655,0.977560539,0.977168471,0.977958651,0.977220802,0.976982013,0.980487793,0.978346704,0.977998891,0.97762595,0.975430238,0.975946108,0.976573177,0.980494992,0.977525977,0.979058285,0.97820242,0.976291593,0.976164027,0.97804321
19,5,CSVs/AvB.csv,None,f1,0.979433216,0.977755719,0.979500454,0.978454988,0.976966489,0.975359691,0.975734806,0.97940617,0.979493568,0.979116145,0.97867605,0.977818001,0.976617895,0.977013312,0.970950223,0.958176813,0.968666103,0.967551041,0.968757164,0.966856699,0.963038435,0.977408975,0.975714861,0.973578075,0.975411236,0.976004088,0.974043575,0.974405329,0.980242696,0.976575655,0.977560539,0.977168471,0.977958651,0.977220802,0.976982013,0.980487793,0.978346704,0.977998891,0.97762595,0.975430238,0.975946108,0.976573177,0.980494992,0.977525977,0.979058285,0.97820242,0.976291593,0.976164027,0.97804321
20,5,CSVs/AvB.csv,MinMaxScaler,accuracy,0.962339822,0.959200256,0.96233597,0.960372878,0.957630849,0.954492818,0.955280978,0.962340593,0.962335976,0.961550119,0.960765031,0.959199483,0.956842689,0.957630849,0.947836146,0.925874579,0.94352624,0.941561624,0.943525472,0.939992985,0.93294337,0.958818862,0.955673911,0.951746934,0.95488266,0.956071437,0.952147566,0.952934182,0.96391152,0.957241771,0.958805006,0.958026079,0.959597782,0.958020692,0.957632375,0.964302142,0.960378265,0.959593168,0.958806549,0.954890359,0.955670829,0.95685114,0.964300607,0.958808093,0.961554729,0.959986102,0.956457454,0.956066059,0.959593939
21,5,CSVs/AvB.csv,StandardScaler,accuracy,0.962339822,0.959200256,0.96233597,0.960372878,0.957630849,0.954492818,0.955280978,0.962340593,0.962335976,0.961550119,0.960765031,0.959199483,0.956842689,0.957630849,0.947836146,0.925874579,0.94352624,0.941561624,0.943525472,0.939992985,0.93294337,0.958818862,0.955673911,0.951746934,0.95488266,0.956071437,0.952147566,0.952934182,0.96391152,0.957241771,0.958805006,0.958026079,0.959597782,0.958020692,0.957632375,0.964302142,0.960378265,0.959593168,0.958806549,0.954890359,0.955670829,0.95685114,0.964300607,0.958808093,0.961554729,0.959986102,0.956457454,0.956066059,0.959593939
